Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,42.599998474121094,43.95000076293945,42.04999923706055,43.400001525878906,43.400001525878906,707395
2022-01-04,43.400001525878906,43.900001525878906,42.29999923706055,42.95000076293945,42.95000076293945,617309
2022-01-05,42.900001525878906,43.70000076293945,42.20000076293945,42.70000076293945,42.70000076293945,342811
2022-01-06,42.20000076293945,44.25,41.79999923706055,43.70000076293945,43.70000076293945,595419
2022-01-07,44.0,44.849998474121094,42.849998474121094,43.900001525878906,43.900001525878906,1053824
2022-01-10,44.5,45.650001525878906,44.04999923706055,44.400001525878906,44.400001525878906,882552
2022-01-11,44.5,46.45000076293945,43.79999923706055,45.79999923706055,45.79999923706055,1266304
2022-01-12,46.29999923706055,47.099998474121094,44.599998474121094,45.150001525878906,45.150001525878906,988776
2022-01-13,45.349998474121094,45.349998474121094,44.04999923706055,44.75,44.75,435002
2022-01-14,44.5,45.20000076293945,44.25,44.650001525878906,44.650001525878906,260174
2022-01-17,44.75,46.95000076293945,44.75,46.400001525878906,46.400001525878906,1010590
2022-01-18,46.75,47.75,44.54999923706055,45.25,45.25,1071766
2022-01-19,45.0,46.20000076293945,44.400001525878906,44.849998474121094,44.849998474121094,578356
2022-01-20,45.0,46.45000076293945,44.95000076293945,45.599998474121094,45.599998474121094,558059
2022-01-21,45.400001525878906,47.150001525878906,44.0,45.04999923706055,45.04999923706055,1004190
2022-01-24,45.349998474121094,46.0,42.04999923706055,42.79999923706055,42.79999923706055,674195
2022-01-25,41.79999923706055,43.599998474121094,41.349998474121094,42.70000076293945,42.70000076293945,279439
2022-01-27,42.650001525878906,43.849998474121094,41.79999923706055,42.900001525878906,42.900001525878906,311042
2022-01-28,43.5,44.54999923706055,43.099998474121094,43.79999923706055,43.79999923706055,420521
2022-01-31,43.849998474121094,45.45000076293945,43.849998474121094,44.70000076293945,44.70000076293945,371741
2022-02-01,45.5,45.599998474121094,43.900001525878906,44.400001525878906,44.400001525878906,374316
2022-02-02,44.5,45.70000076293945,44.20000076293945,44.5,44.5,473796
2022-02-03,44.79999923706055,45.75,44.79999923706055,45.099998474121094,45.099998474121094,457654
2022-02-04,45.5,46.400001525878906,44.5,45.20000076293945,45.20000076293945,374164
2022-02-07,45.150001525878906,45.75,43.650001525878906,43.95000076293945,43.95000076293945,265114
2022-02-08,44.79999923706055,44.79999923706055,42.099998474121094,42.349998474121094,42.349998474121094,388902
2022-02-09,43.400001525878906,43.900001525878906,42.150001525878906,43.54999923706055,43.54999923706055,568205
2022-02-10,43.54999923706055,43.599998474121094,42.20000076293945,42.70000076293945,42.70000076293945,311785
2022-02-11,42.849998474121094,42.849998474121094,40.70000076293945,41.0,41.0,483304
2022-02-14,40.150001525878906,40.20000076293945,35.150001525878906,35.75,35.75,1630790
2022-02-15,36.849998474121094,37.0,35.0,36.04999923706055,36.04999923706055,939292
2022-02-16,37.0,37.25,35.79999923706055,36.25,36.25,667789
2022-02-17,37.0,37.0,35.400001525878906,35.70000076293945,35.70000076293945,452664
2022-02-18,35.45000076293945,36.0,35.150001525878906,35.54999923706055,35.54999923706055,260457
2022-02-21,35.29999923706055,35.5,32.75,34.099998474121094,34.099998474121094,477888
2022-02-22,32.20000076293945,35.25,30.100000381469727,34.849998474121094,34.849998474121094,626526
2022-02-23,35.0,35.95000076293945,34.400001525878906,34.650001525878906,34.650001525878906,259483
2022-02-24,33.20000076293945,33.70000076293945,31.25,32.29999923706055,32.29999923706055,559139
2022-02-25,32.95000076293945,34.0,32.95000076293945,33.5,33.5,295384
2022-02-28,33.5,34.400001525878906,32.599998474121094,33.75,33.75,238069
2022-03-02,34.150001525878906,34.599998474121094,33.349998474121094,33.900001525878906,33.900001525878906,233227
2022-03-03,34.20000076293945,35.5,34.0,34.25,34.25,259619
2022-03-04,33.900001525878906,34.599998474121094,33.70000076293945,34.20000076293945,34.20000076293945,171795
2022-03-07,34.20000076293945,36.900001525878906,32.900001525878906,35.400001525878906,35.400001525878906,633196
2022-03-08,35.79999923706055,36.75,35.0,35.599998474121094,35.599998474121094,228733
2022-03-09,35.900001525878906,36.04999923706055,35.0,35.849998474121094,35.849998474121094,251686
2022-03-10,36.650001525878906,36.900001525878906,35.400001525878906,35.599998474121094,35.599998474121094,426643
2022-03-11,35.599998474121094,36.150001525878906,35.5,35.95000076293945,35.95000076293945,335428
2022-03-14,36.0,36.099998474121094,34.849998474121094,35.0,35.0,213474
2022-03-15,35.0,36.25,34.75,35.0,35.0,355568
2022-03-16,35.400001525878906,35.75,34.79999923706055,35.04999923706055,35.04999923706055,240662
2022-03-17,35.400001525878906,35.849998474121094,35.0,35.25,35.25,290248
2022-03-21,35.25,36.099998474121094,35.25,35.5,35.5,318891
2022-03-22,35.79999923706055,35.79999923706055,34.599998474121094,34.849998474121094,34.849998474121094,246324
2022-03-23,35.0,35.650001525878906,33.400001525878906,33.95000076293945,33.95000076293945,412550
2022-03-24,34.0,34.5,33.70000076293945,33.95000076293945,33.95000076293945,258325
2022-03-25,34.45000076293945,34.45000076293945,33.349998474121094,33.54999923706055,33.54999923706055,298254
2022-03-28,33.20000076293945,33.5,32.25,32.45000076293945,32.45000076293945,417077
2022-03-29,32.650001525878906,32.95000076293945,31.75,32.04999923706055,32.04999923706055,571078
2022-03-30,32.599998474121094,33.599998474121094,32.5,32.650001525878906,32.650001525878906,333281
2022-03-31,32.79999923706055,33.400001525878906,31.450000762939453,31.850000381469727,31.850000381469727,649594
2022-04-01,31.850000381469727,34.5,31.799999237060547,34.29999923706055,34.29999923706055,490939
2022-04-04,35.0,35.75,34.5,35.599998474121094,35.599998474121094,336778
2022-04-05,36.0,36.25,35.5,35.75,35.75,407435
2022-04-06,36.0,36.900001525878906,35.70000076293945,36.04999923706055,36.04999923706055,1118308
2022-04-07,36.75,38.75,35.400001525878906,37.849998474121094,37.849998474121094,2990469
2022-04-08,38.04999923706055,39.70000076293945,37.400001525878906,37.79999923706055,37.79999923706055,1648088
2022-04-11,37.95000076293945,38.20000076293945,36.79999923706055,37.04999923706055,37.04999923706055,652178
2022-04-12,37.0,37.900001525878906,36.099998474121094,37.04999923706055,37.04999923706055,773456
2022-04-13,37.54999923706055,42.650001525878906,37.0,40.599998474121094,40.599998474121094,4457326
2022-04-18,40.75,44.849998474121094,40.0,44.400001525878906,44.400001525878906,4802039
2022-04-19,44.400001525878906,48.599998474121094,43.150001525878906,45.04999923706055,45.04999923706055,7499469
2022-04-20,45.5,48.0,45.400001525878906,46.70000076293945,46.70000076293945,4793460
2022-04-21,47.0,52.849998474121094,46.599998474121094,52.29999923706055,52.29999923706055,12953393
2022-04-22,52.0,57.5,51.54999923706055,56.95000076293945,56.95000076293945,9522942
2022-04-25,56.79999923706055,61.29999923706055,56.0,59.400001525878906,59.400001525878906,9644574
2022-04-26,60.75,65.30000305175781,60.45000076293945,65.30000305175781,65.30000305175781,7532591
2022-04-27,66.5,71.80000305175781,62.599998474121094,71.05000305175781,71.05000305175781,13738008
2022-04-28,72.0999984741211,72.5999984741211,67.5,67.5,67.5,3265120
2022-04-29,64.1500015258789,64.1500015258789,64.1500015258789,64.1500015258789,64.1500015258789,150819
2022-05-02,60.95000076293945,60.95000076293945,60.95000076293945,60.95000076293945,60.95000076293945,121039
2022-05-04,57.95000076293945,61.79999923706055,57.95000076293945,57.95000076293945,57.95000076293945,7599741
2022-05-05,58.20000076293945,60.400001525878906,56.20000076293945,58.70000076293945,58.70000076293945,2696387
2022-05-06,56.5,58.0,55.79999923706055,55.79999923706055,55.79999923706055,998211
2022-05-09,53.04999923706055,57.29999923706055,53.04999923706055,53.54999923706055,53.54999923706055,4375711
2022-05-10,52.5,55.95000076293945,51.20000076293945,52.54999923706055,52.54999923706055,2346878
2022-05-11,53.29999923706055,53.849998474121094,49.95000076293945,50.0,50.0,1488391
2022-05-12,49.75,50.79999923706055,47.5,47.5,47.5,2087348
2022-05-13,48.5,49.349998474121094,45.150001525878906,45.20000076293945,45.20000076293945,1188071
2022-05-16,45.0,46.70000076293945,43.75,45.900001525878906,45.900001525878906,793533
2022-05-17,46.54999923706055,48.150001525878906,46.45000076293945,48.150001525878906,48.150001525878906,181705
2022-05-18,50.54999923706055,50.54999923706055,48.45000076293945,50.54999923706055,50.54999923706055,1539683
2022-05-19,48.599998474121094,52.29999923706055,48.29999923706055,49.04999923706055,49.04999923706055,1603049
2022-05-20,51.5,51.5,51.5,51.5,51.5,199247
2022-05-23,54.04999923706055,54.04999923706055,49.5,50.599998474121094,50.599998474121094,1679084
2022-05-24,50.45000076293945,51.900001525878906,48.599998474121094,49.04999923706055,49.04999923706055,677667
2022-05-25,49.25,50.45000076293945,46.599998474121094,46.599998474121094,46.599998474121094,586777
2022-05-26,46.599998474121094,47.75,44.29999923706055,47.25,47.25,1201422
2022-05-27,47.29999923706055,48.20000076293945,45.25,46.0,46.0,621079
2022-05-30,46.75,48.29999923706055,46.54999923706055,48.29999923706055,48.29999923706055,640042
2022-05-31,47.95000076293945,49.150001525878906,47.25,47.45000076293945,47.45000076293945,344432
2022-06-01,48.0,49.79999923706055,47.54999923706055,49.599998474121094,49.599998474121094,683306
2022-06-02,48.95000076293945,52.04999923706055,48.45000076293945,52.04999923706055,52.04999923706055,2444323
2022-06-03,53.29999923706055,53.400001525878906,50.5,51.150001525878906,51.150001525878906,1538250
2022-06-06,50.45000076293945,52.29999923706055,49.54999923706055,50.79999923706055,50.79999923706055,790344
2022-06-07,51.0,51.400001525878906,48.20000076293945,48.70000076293945,48.70000076293945,2181225
2022-06-08,49.29999923706055,49.599998474121094,47.099998474121094,47.70000076293945,47.70000076293945,822242
2022-06-09,47.70000076293945,52.0,47.400001525878906,51.45000076293945,51.45000076293945,2493356
2022-06-10,50.400001525878906,61.70000076293945,50.25,60.099998474121094,60.099998474121094,8646409
2022-06-13,57.400001525878906,61.150001525878906,55.29999923706055,56.29999923706055,56.29999923706055,5751349
2022-06-14,56.54999923706055,60.349998474121094,56.150001525878906,56.849998474121094,56.849998474121094,5725601
2022-06-15,57.400001525878906,59.75,56.75,57.5,57.5,3818333
2022-06-16,58.0,59.849998474121094,51.5,51.900001525878906,51.900001525878906,4251913
2022-06-17,51.900001525878906,53.29999923706055,47.900001525878906,48.400001525878906,48.400001525878906,2173461
2022-06-20,48.5,48.95000076293945,42.95000076293945,45.0,45.0,1846793
2022-06-21,45.650001525878906,47.79999923706055,45.400001525878906,46.70000076293945,46.70000076293945,1326419
2022-06-22,46.45000076293945,50.0,45.79999923706055,46.20000076293945,46.20000076293945,2018101
2022-06-23,46.599998474121094,48.650001525878906,45.599998474121094,47.04999923706055,47.04999923706055,2698422
2022-06-24,47.45000076293945,48.900001525878906,46.75,47.150001525878906,47.150001525878906,2290587
