Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-04,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-05,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-06,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-07,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-10,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-11,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-12,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-13,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-14,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-17,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-18,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-19,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-20,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-24,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-25,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-27,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-28,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-01-31,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-01,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-02,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-03,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-04,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-07,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-08,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-09,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-10,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-11,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-14,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-15,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-16,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-17,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-18,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-21,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-22,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-23,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-24,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-25,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-02-28,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-01,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-02,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-03,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-04,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-07,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-08,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-09,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-10,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-11,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-14,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-15,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-16,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-17,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-18,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-21,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-22,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-23,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-24,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-28,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-29,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-30,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-03-31,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-01,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-04,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-05,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-06,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-07,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-08,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-11,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-12,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-13,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-15,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-18,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-19,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-20,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-21,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-22,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-25,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-26,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-27,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-28,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-04-29,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-05-02,3.5625,3.5625,3.5625,3.5625,3.5625,0
2005-05-03,3.5625,3.5625,3.5625,3.5625,3.5625,0
