Date,Open,High,Low,Close,Adj Close,Volume
2021-08-09,1250.0,1263.0,1105.0,1167.0,1167.0,12087442
2021-08-10,1170.0,1187.0,1112.6500244140625,1140.6500244140625,1140.6500244140625,1803572
2021-08-11,1131.449951171875,1149.9000244140625,1073.0,1126.6500244140625,1126.6500244140625,986550
2021-08-12,1128.3499755859375,1169.0,1115.0999755859375,1153.0,1153.0,549865
2021-08-13,1153.0,1175.0,1131.0,1152.5,1152.5,360934
2021-08-16,1152.5,1152.5,1094.0,1105.550048828125,1105.550048828125,334567
2021-08-17,1105.0,1105.5,1058.5,1068.5,1068.5,237287
2021-08-18,1072.0,1104.699951171875,1062.0,1098.3499755859375,1098.3499755859375,247030
2021-08-20,1072.0999755859375,1099.0,1051.5,1091.4000244140625,1091.4000244140625,221804
2021-08-23,1091.4000244140625,1100.0,1059.949951171875,1078.1500244140625,1078.1500244140625,157059
2021-08-24,1084.75,1087.449951171875,1056.5999755859375,1080.1500244140625,1080.1500244140625,101286
2021-08-25,1079.949951171875,1097.0,1076.050048828125,1087.949951171875,1087.949951171875,81785
2021-08-26,1075.25,1107.0,1075.25,1100.300048828125,1100.300048828125,84419
2021-08-27,1096.0,1112.5,1089.25,1094.949951171875,1094.949951171875,64355
2021-08-30,1088.0,1107.949951171875,1061.0,1090.8499755859375,1090.8499755859375,86380
2021-08-31,1104.75,1111.199951171875,1090.0,1099.6500244140625,1099.6500244140625,58270
2021-09-01,1104.0,1107.5,1085.0,1100.4000244140625,1100.4000244140625,52750
2021-09-02,1090.5,1100.0,1079.0,1083.25,1083.25,33883
2021-09-03,1084.5,1098.800048828125,1066.949951171875,1088.0,1088.0,68655
2021-09-06,1070.25,1097.0,1058.449951171875,1092.4000244140625,1092.4000244140625,113744
2021-09-07,1092.0,1105.0,1084.0,1100.550048828125,1100.550048828125,82029
2021-09-08,1100.550048828125,1104.300048828125,1081.0,1092.9000244140625,1092.9000244140625,40271
2021-09-09,1085.0999755859375,1096.5,1078.0,1093.5,1093.5,49855
2021-09-13,1085.0,1092.5999755859375,1078.0,1083.0,1083.0,40231
