Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-03,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-04,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-05,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-09,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-10,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-11,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-12,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-15,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-16,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-17,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-18,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-19,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-22,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-23,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-24,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-25,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-29,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-01-31,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-01,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-02,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-05,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-06,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-07,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-09,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-12,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-13,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-14,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-15,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-19,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-20,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-21,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
2007-02-22,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.6272034645080566,0
